id,provider,name,subdivision_name,municipality,direct_download_url,latest_url,status,min_lat,max_lat,min_lon,max_lon
mdb-1160,The JO,,Kansas,Lawrence,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/the-jo/632/20160530/gtfs.zip,https://files.mobilitydatabase.org/mdb-1160/latest.zip,deprecated,38.9007720170609,38.9559226310118,-95.2634120264484,-94.7252041850774
mdb-1171,UTA,,Utah,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/utah-transportation-authority/59/20231215/gtfs.zip,https://files.mobilitydatabase.org/mdb-1171/latest.zip,deprecated,39.975518,41.528157,-112.304461,-111.577661
mdb-1178,Blue & Gold Fleet,,California,San Francisco,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/blue-gold-fleet/824/20240104/gtfs.zip,https://files.mobilitydatabase.org/mdb-1178/latest.zip,inactive,37.662676,38.10127,-122.41209,-122.25692
mdb-1187,Metra,,Illinois,Cook County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/metra/169/20231221/gtfs.zip,https://files.mobilitydatabase.org/mdb-1187/latest.zip,deprecated,41.4183333,42.5858333,-88.6175,-87.5477778
mdb-1188,StarTran,,Nebraska,Lincoln,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/startran/781/20201005/gtfs.zip,https://files.mobilitydatabase.org/mdb-1188/latest.zip,deprecated,40.7191025396787,40.8814743304285,-96.7955738344476,-96.5915007479686
mdb-1189,Blacksburg Transit,,Virginia,Montgomery County,http://www.bt4uclassic.org/gtfs/google_transit.zip,https://files.mobilitydatabase.org/mdb-1189/latest.zip,active,37.1264581159626,37.2560567197522,-80.4533697934967,-80.3523161010076
mdb-1190,Rock Region Metro,,Arkansas,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/central-arkansas-transit-authority/334/1419298391/gtfs.zip,https://files.mobilitydatabase.org/mdb-1190/latest.zip,deprecated,34.504759,34.903348,-92.497724,-92.115707
mdb-1195,Easy Ride Transportation,,Colorado,City and County of Broomfield,https://data.trilliumtransit.com/gtfs/broomfield-co-us/broomfield-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-1195/latest.zip,active,39.938612,39.938612,-105.044226,-105.044226
mdb-1197,The Comet,,South Carolina,,http://data.trilliumtransit.com/gtfs/thecomet-sc-us/thecomet-sc-us.zip,https://files.mobilitydatabase.org/mdb-1197/latest.zip,deprecated,33.83011,34.293952,-81.604142,-80.3393590826346
mdb-1198,Long Beach Transit (LBT),,California,Los Angeles County,https://drive.google.com/uc?export=download&id=1869EVa1z6m_iD6QmvRXyTHtYiaSUBROl,https://files.mobilitydatabase.org/mdb-1198/latest.zip,active,33.742939,34.069347,-118.447726,-118.063516
mdb-1203,Saint Maryʼs Transit System,,Maryland,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/saint-marys-transit-system/1147/20191014/gtfs.zip,https://files.mobilitydatabase.org/mdb-1203/latest.zip,deprecated,38.108913,38.500123,-76.832048,-76.365933
mdb-1207,Elevated Transit,,Utah,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/elevated-transit/609/20171230/gtfs.zip,https://files.mobilitydatabase.org/mdb-1207/latest.zip,deprecated,37.623984,40.78426,-112.102336,-109.343134
mdb-1210,"Los Angeles Department of Transportation (LADOT, DASH, Commuter Express)",Bus,California,Los Angeles County,https://ladotbus.com/gtfs,https://files.mobilitydatabase.org/mdb-1210/latest.zip,active,33.721601,34.323077,-118.88282900000002,-118.131748
mdb-1211,Santa Cruz Metro (SCMTD),,California,Santa Clara County,http://scmtd.com/google_transit/google_transit.zip,https://files.mobilitydatabase.org/mdb-1211/latest.zip,deprecated,36.90448,37.338436,-122.222061,-121.732437
mdb-1213,Epic Mountain Express,,Colorado,Glenwood Springs,https://data.trilliumtransit.com/gtfs/cme-co-us/cme-co-us.zip,https://files.mobilitydatabase.org/mdb-1213/latest.zip,active,39.18745,39.848793529552,-107.32773,-104.67285727756
mdb-1232,Pueblo Transit,Flex,Colorado,Pueblo County,https://data.trilliumtransit.com/gtfs/pueblo-co-us/pueblo-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-1232/latest.zip,active,38.21555474,38.33220087,-104.67448618260951,-104.5614035
mdb-1234,Pioneer Valley Transit Authority (PVTA),,Massachusetts,Hampden County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/massdot/104/20240104/gtfs.zip,https://files.mobilitydatabase.org/mdb-1234/latest.zip,deprecated,42.018114,42.477045,-72.796658,-71.795179
mdb-1235,Delaware Transit Corporation (DART First State),,Delaware,"Bear, Delaware",http://dartfirststate.com/RiderInfo/Routes/gtfs_data/dartfirststate_de_us.zip,https://files.mobilitydatabase.org/mdb-1235/latest.zip,active,38.455356,39.832812,-75.769633,-75.077004
mdb-1236,Centre County Transit Authority (CATA),CATABUS,Pennsylvania,Centre County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/catabus/536/20210630/gtfs.zip,https://files.mobilitydatabase.org/mdb-1236/latest.zip,deprecated,40.761013,40.84053,-77.94164999999998,-77.75423999999998
mdb-1237,IndyGo,,Indiana,Indianapolis,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/indygo/210/20231206/gtfs.zip,https://files.mobilitydatabase.org/mdb-1237/latest.zip,inactive,39.628231,39.920356,-86.32687,-85.962211
mdb-1238,Connect Transit,,Illinois,Bloomington,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/connect-transit/668/20190420/gtfs.zip,https://files.mobilitydatabase.org/mdb-1238/latest.zip,deprecated,40.44846874,40.53679758,-89.039767,-88.91076565
mdb-1239,Valley Metro,,Virginia,,http://data.trilliumtransit.com/gtfs/roanoke-va-us/roanoke-va-us.zip,https://files.mobilitydatabase.org/mdb-1239/latest.zip,deprecated,36.9201167889456,37.818521406721,-80.420858,-79.1570869088173
mdb-1240,Atomic City Transit,,New Mexico,Los Alamos County,https://gtfs.remix.com/act_los_alamos_nm_us.zip,https://files.mobilitydatabase.org/mdb-1240/latest.zip,active,35.816465,35.905342,-106.332453,-106.190867
mdb-1241,Mountain Metropolitan Transit,,Colorado,Colorado Springs,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/mountain-metropolitan-transit/374/20170407/gtfs.zip,https://files.mobilitydatabase.org/mdb-1241/latest.zip,deprecated,,,,
mdb-1242,VIA Metropolitan Transit (VIA),,Texas,San Antonio,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/via-metropolitan-transit/62/20240104/gtfs.zip,https://files.mobilitydatabase.org/mdb-1242/latest.zip,deprecated,29.27663,29.650497,-98.711,-98.306921
mdb-1243,County Connection (CCCTA),,California,Contra Costa County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/county-connection/222/20231222/gtfs.zip,https://files.mobilitydatabase.org/mdb-1243/latest.zip,deprecated,37.659113,38.019407,-122.194317,-121.778125
mdb-1244,Alameda-Contra Costa Transit District (AC Transit),,California,Alameda County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/ac-transit/1269/20231206/gtfs.zip,https://files.mobilitydatabase.org/mdb-1244/latest.zip,deprecated,37.409768,38.017813,-122.419082,-121.886829
mdb-1245,City of Glendale,,California,Los Angeles County,https://transitfeeds.com/p/city-of-glendale/628/latest/download,https://files.mobilitydatabase.org/mdb-1245/latest.zip,deprecated,34.123164,34.223555,-118.312149,-118.175199
mdb-1246,Santa Barbara Metropolitan Transit District (MTD),,California,Santa Barbara County,http://sbmtd.gov/google_transit/feed.zip,https://files.mobilitydatabase.org/mdb-1246/latest.zip,active,34.383217,34.454905,-119.905809,-119.480564
mdb-1247,Cities Area Transit,,North Dakota,Grand Forks,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/cities-area-transit/834/20230929/gtfs.zip,https://files.mobilitydatabase.org/mdb-1247/latest.zip,deprecated,47.874921,47.94908,-97.109559,-97.010581
mdb-1248,Birmingham Jefferson County Transit Authority (MAX),,Alabama,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/birmingham-jefferson-county-transit-authority/683/20170404/gtfs.zip,https://files.mobilitydatabase.org/mdb-1248/latest.zip,deprecated,33.33396,33.66285,-87.00786,-86.67696
mdb-1254,Astoria Riverfront Trolley,,Oregon,Astoria,https://oregon-gtfs.trilliumtransit.com/gtfs_data/astoria-or-us/astoria-or-us.zip,https://files.mobilitydatabase.org/mdb-1254/latest.zip,future,46.18831385784847,46.1950828017295,-123.8533740665317,-123.798865697557
mdb-1279,Rochester City Lines,,Minnesota,Rochester,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/rochester-city-lines/774/20161029/gtfs.zip,https://files.mobilitydatabase.org/mdb-1279/latest.zip,inactive,43.509117,44.9758836493634,-93.2730178534985,-91.690971
mdb-1280,Glendale Beeline,,California,Los Angeles County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/glendale-beeline/917/20210901/gtfs.zip,https://files.mobilitydatabase.org/mdb-1280/latest.zip,deprecated,34.123164,34.223555,-118.312149,-118.175199
mdb-1284,Shuttle Oregon,,Oregon,Portland,https://oregon-gtfs.trilliumtransit.com/gtfs_data/shuttleoregon-or-us/shuttleoregon-or-us.zip,https://files.mobilitydatabase.org/mdb-1284/latest.zip,inactive,44.05812,45.5890770264258,-123.028335,-120.830689
mdb-1285,MATBUS,,North Dakota,Cass County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/matbus/833/20221124/gtfs.zip,https://files.mobilitydatabase.org/mdb-1285/latest.zip,deprecated,46.802662,46.91984,-96.914784,-96.68326
mdb-1287,Brite,,Virginia,Bridgewater,http://britebus.org/gtfs/brite.zip,https://files.mobilitydatabase.org/mdb-1287/latest.zip,inactive,38.0087836420152,38.43645966,-79.10672235,-78.477320499
mdb-1288,VINE Transit,,California,American Canyon,https://data.trilliumtransit.com/gtfs/vinetransit-ca-us/vinetransit-ca-us.zip,https://files.mobilitydatabase.org/mdb-1288/latest.zip,active,37.925323,38.583539,-122.57968088935684,-122.041518688
mdb-1289,North Carolina State University (NCSU),,North Carolina,Raleigh,http://data.trilliumtransit.com/gtfs/ncsu-wolfline-nc-us/ncsu-wolfline-nc-us.zip,https://files.mobilitydatabase.org/mdb-1289/latest.zip,deprecated,35.7659454167,35.8023515275,-78.7167181595,-78.6637517487
mdb-1293,RIDE Sitka,,Alaska,Sitka,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/ride-sitka/713/20180520/gtfs.zip,https://files.mobilitydatabase.org/mdb-1293/latest.zip,deprecated,57.033684,57.127718,-135.399641,-135.232633
mdb-1295,Yolo County Transportation District (Yolobus),,California,Woodland,http://www.yolobus.com/GTFS/google_transit.zip,https://files.mobilitydatabase.org/mdb-1295/latest.zip,inactive,38.534455659059,38.7358794943549,-122.142400683498,-121.452880290322
mdb-1296,Sacramento Regional Transit (SacRT),,California,,http://iportal.sacrt.com/GTFS/SRTD/google_transit.zip,https://files.mobilitydatabase.org/mdb-1296/latest.zip,deprecated,38.393313,38.722684,-121.764449,-121.092322
mdb-1299,Fredericksburg Regional Transit,,,,https://www.arcgis.com/sharing/rest/content/items/d1483daba66d43358e29682c91907817/data,https://files.mobilitydatabase.org/mdb-1299/latest.zip,deprecated,38.196454723000045,38.481478354000046,-77.59978806399994,-77.40054099699995
mdb-1304,Kitsap Transit,,Washington,Bainbridge Island,http://pride.kitsaptransit.com/gtfs/google_transit.zip,https://files.mobilitydatabase.org/mdb-1304/latest.zip,active,47.411738,47.854812,-122.85144,-122.338923
mdb-1308,Capital Trailways,,Alabama,Clarke County,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/capital-trailways/819/20170314/gtfs.zip,https://files.mobilitydatabase.org/mdb-1308/latest.zip,deprecated,30.6705,33.208349,-88.1012,-87.0221
mdb-1309,Massachusetts Ferry Service,,Massachusetts,Boston,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/massdot/109/1383138014/gtfs.zip,https://files.mobilitydatabase.org/mdb-1309/latest.zip,inactive,40.409099,42.52193,-74.006617,-70.05891
mdb-1312,Beaver County Transit Authority,,Pennsylvania,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/beaver-county-transit-authority/1154/20210315/gtfs.zip,https://files.mobilitydatabase.org/mdb-1312/latest.zip,deprecated,40.4382300638098,40.799899148935,-80.3831790616023,-79.9912694091361
mdb-1318,Milwaukee County Transit System (MCTS),,Wisconsin,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/milwaukee-county-transit-system/182/20231207/gtfs.zip,https://files.mobilitydatabase.org/mdb-1318/latest.zip,deprecated,42.8707516,43.189245,-88.0700638,-87.84947
mdb-1323,Tri Delta Transit,,California,Concord,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/tri-delta-transit/1148/20200206/gtfs.zip,,deprecated,,,,
mdb-1324,JAUNT Inc,,Virginia,,https://e8vkzj229xs.exactdn.com/wp-content/uploads/2022/04/GTFS-4.11.2022.zip,,deprecated,,,,
mdb-1327,Quail Trail Public Transit,,Oregon,Klamath County,https://oregon-gtfs.trilliumtransit.com/gtfs_data/quailtrail-or-us/quailtrail-or-us.zip,https://files.mobilitydatabase.org/mdb-1327/latest.zip,active,42.2125556763755,42.5753023536265,-121.884455357671,-121.751838928835
mdb-1328,Virginia Breeze,,District of Columbia,Washington,https://data.trilliumtransit.com/gtfs/virginiabreeze-va-us/virginiabreeze-va-us.zip,https://files.mobilitydatabase.org/mdb-1328/latest.zip,inactive,36.5882325257619,38.956367,-82.1523,-77.006096
mdb-1330,King County Metro,,Washington,Bellevue,https://gtfs.sound.obaweb.org/prod/1_gtfs.zip,https://files.mobilitydatabase.org/mdb-1330/latest.zip,active,47.189117,47.865589,-122.506622,-121.785835
mdb-1331,Washington State Ferries,,Washington,Anacortes,https://gtfs.sound.obaweb.org/prod/95_gtfs.zip,https://files.mobilitydatabase.org/mdb-1331/latest.zip,active,47.30555,48.59793,-123.01475,-122.297
mdb-1332,Stanislaus Regional Transit Authority (StanRTA),,California,Alameda County,https://www.stanrta.org/DocumentCenter/View/609/preview-gtfs.zip,https://files.mobilitydatabase.org/mdb-1332/latest.zip,inactive,37.31121,37.954866,-121.898961,-120.74953
mdb-1784,Towson Loop,,Maryland,Baltimore County,https://passio3.com/towson/passioTransit/gtfs/google_transit.zip,https://files.mobilitydatabase.org/mdb-1784/latest.zip,active,39.383499805,39.411576961,-76.627403725,-76.576382763
mdb-1788,City of Wasco,,California,Wasco,https://gtfs.calitp.org/production/WascoDialaRideFlex.zip,https://files.mobilitydatabase.org/mdb-1788/latest.zip,development,,,,
mdb-1817,GoMonrovia,,California,Monrovia,https://gtfs.calitp.org/test/TestFlex1.zip,https://files.mobilitydatabase.org/mdb-1817/latest.zip,development,,,,
mdb-1818,City of Dixon,,California,Dixon,https://gtfs.calitp.org/test/TestFlex2.zip,https://files.mobilitydatabase.org/mdb-1818/latest.zip,development,,,,
mdb-1819,Anaheim Regional Transportation,,California,Anaheim,https://gtfs.calitp.org/test/TestFlex3.zip,https://files.mobilitydatabase.org/mdb-1819/latest.zip,development,,,,
mdb-1826,Bettendorf Transit,,Iowa,Bettendorf,https://data.trilliumtransit.com/gtfs/bettendorf-ia-us/bettendorf-ia-us.zip,https://files.mobilitydatabase.org/mdb-1826/latest.zip,active,41.506804,41.590145,-90.5227506354,-90.442645103154
mdb-1842,UCSC Transportation and Parking Services,,California,Santa Cruz,https://pinpointavl.com/TAPS-GTFS.zip,https://files.mobilitydatabase.org/mdb-1842/latest.zip,inactive,36.949341,36.999973,-122.0672,-122.051926
mdb-1846,Washington Metropolitan Area Transit Authority (WMATA),Bus,District of Columbia,Washington,https://api.wmata.com/gtfs/bus-gtfs-static.zip,https://files.mobilitydatabase.org/mdb-1846/latest.zip,active,38.694324,39.155708,-77.366043,-76.720314
mdb-1847,Washington Metropolitan Area Transit Authority (WMATA),Rail,District of Columbia,Washington,https://api.wmata.com/gtfs/rail-gtfs-static.zip,https://files.mobilitydatabase.org/mdb-1847/latest.zip,active,38.76620236,39.12042311,-77.49194154,-76.84419721
mdb-1861,Wave Transit,fixed route,North Carolina,Wilmington,https://drive.google.com/u/0/uc?id=18zwweT64NI5O_goGVc_h-OGTTShfiacG&export=download,https://files.mobilitydatabase.org/mdb-1861/latest.zip,deprecated,34.14164,34.2618992714626,-77.950425336174,-77.820091
mdb-1862,Wave Transit,UNCW Seahawk Shuttle,North Carolina,Wilmington,https://drive.google.com/u/0/uc?id=1w_7Ma9B9-aA-iBTWz3gxwGlORXPjppQ-&export=download,https://files.mobilitydatabase.org/mdb-1862/latest.zip,deprecated,34.142554,34.2514730532837,-77.8913032801956,-77.8608014018104
mdb-1867,"81 Connection, CityGo, KanConnect",,Kansas,Salina,https://salinacitygo.com/wp-content/uploads/2022/11/export-2022-11-30T10-18-07.zip,https://files.mobilitydatabase.org/mdb-1867/latest.zip,inactive,38.7835170104189,39.8233252041868,-97.7061520301019,-97.371845033005
mdb-1872,Clean Air Express,,California,Goleta,https://gtfs.calitp.org/production/CleanAirExpressFaresv2.zip,https://files.mobilitydatabase.org/mdb-1872/latest.zip,development,34.4193842989326,34.9019699004915,-120.459583997726,-119.685447220772
mdb-1905,National Park Service,Grand Canyon National Park - South Rim Shuttle,Arizona,Coconino County,https://nps.gov/external-resources/gtfs/grca/south-rim-shuttle-service.zip,https://files.mobilitydatabase.org/mdb-1905/latest.zip,active,36.04817,36.07327,-112.2103,-112.08343
mdb-1906,Cache Valley Transit District,,Utah,,https://cvtd.us:91/developer/googlefeed/google_transit.zip,,active,,,,
mdb-1923,Greenville Transit Authority (Greenlink),,South Carolina,Greenville County,https://greenlink.cadavl.com:5053/GTA/GTFS/GTFS_GTA.zip,https://files.mobilitydatabase.org/mdb-1923/latest.zip,deprecated,34.7048499,34.9249819,-82.464235,-82.232751
mdb-1958,Dartmouth College,,New Hampshire,Hanover,https://data.trilliumtransit.com/gtfs/dartmouth-vt-us/dartmouth-vt-us.zip,https://files.mobilitydatabase.org/mdb-1958/latest.zip,active,43.669899186438016,43.70807,-72.29457,-72.26261294758413
mdb-1971,Link Transit,,North Carolina,Alamance County,https://mylinktransit.org/gtfs,https://files.mobilitydatabase.org/mdb-1971/latest.zip,active,36.056412,36.119034,-79.548927,-79.270033
mdb-1972,Redding Area Bus Authority (RABA),,California,Butte County,https://hosted-gtfs-feeds.s3.amazonaws.com/RABA/gtfs.zip,https://files.mobilitydatabase.org/mdb-1972/latest.zip,deprecated,39.723457,40.937346,-122.590394,-121.606
mdb-1973,Athens Public Transit,,Ohio,Athens County,https://hosted-gtfs-feeds.s3.amazonaws.com/HAPCAP/gtfs.zip,https://files.mobilitydatabase.org/mdb-1973/latest.zip,inactive,39.223943,39.469958,-82.250627,-82.028
mdb-1974,Tri Delta Transit,,California,Contra Costa County,http://api.511.org/transit/datafeeds?operator_id=3D,https://files.mobilitydatabase.org/mdb-1974/latest.zip,active,37.918801,38.039856,-122.139478,-121.694028
mdb-1979,Mountain Line Transit,,Arizona,Coconino County,http://mountainline.syncromatics.com/gtfs,https://files.mobilitydatabase.org/mdb-1979/latest.zip,active,35.160293,35.330198,-111.710672,-111.573353
mdb-1983,Capital Area Transit (GoRaleigh),,North Carolina,,https://goraleigh.org/sites/default/files/gtfsexport.zip,https://files.mobilitydatabase.org/mdb-1983/latest.zip,deprecated,35.573104,35.990455,-78.80199,-78.323486
mdb-1986,Santa Rosa CityBus,,California,Santa Rosa,https://www.srcity.org/DocumentCenter/View/38683/Santa_Rosa_GTFS,https://files.mobilitydatabase.org/mdb-1986/latest.zip,deprecated,38.4018821716,38.4806671143,-122.769814,-122.653511
mdb-1999,Beach Cities Transit,,California,Los Angeles County,https://redondobeachbct.com/gtfs,https://files.mobilitydatabase.org/mdb-1999/latest.zip,active,33.816115,33.9523,-118.417662,-118.352699
mdb-2000,Red Rose Transit Authority (RRTA),,Pennsylvania,Elizabethtown,https://busfinder.redrosetransit.com/Infopoint/gtfs-zip.ashx,https://files.mobilitydatabase.org/mdb-2000/latest.zip,active,39.9714978343,40.18634,-76.642207,-75.9562961829
mdb-2001,Stark Area Regional Transit Authority (SARTA),,Ohio,Stark County,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11346/gtfs.zip,https://files.mobilitydatabase.org/mdb-2001/latest.zip,active,40.720023,41.070599,-81.55966,-81.086724
mdb-2019,Rockford Mass Transit District,,Illinois,Rockford,https://dfef8f.p3cdn2.secureserver.net/wp-content/uploads/2023/08/RMTD_GTFS_AUGUST_2023.zip,https://files.mobilitydatabase.org/mdb-2019/latest.zip,inactive,42.194499,42.374801,-89.175862,-88.84164
mdb-2024,Ben Franklin Transit,,Washington,,http://realtime.bft.org/Static/google_transit.zip,https://files.mobilitydatabase.org/mdb-2024/latest.zip,deprecated,46.169261,46.350986,-119.78885,-119.044622
mdb-2025,Mountain View Transportation Management Association (MVgo),,California,Santa Clara County,https://mvgo.org/data/gtfs.zip,https://files.mobilitydatabase.org/mdb-2025/latest.zip,deprecated,37.387655512462,37.4314288965063,-122.111623478335,-122.047760594783
mdb-2026,Wave Transit,UNCW Seahawk Shuttle,North Carolina,New Hanover County,https://www.wavetransit.com/gtransit/google_transit_uncw.zip,https://files.mobilitydatabase.org/mdb-2026/latest.zip,inactive,34.1427973,34.25147305,-77.89130328,-77.8608014
mdb-2030,reLAXsan,,California,Los Angeles,https://relaxsan.s3.amazonaws.com/gtfs.zip,https://files.mobilitydatabase.org/mdb-2030/latest.zip,active,32.75406,33.945497,-118.4073707,-117.19854
mdb-2032,City of Winona MN - Winona Transit Service,,Minnesota,Winona,https://www.cityofwinona.com/DocumentCenter/View/4850/WinonaMN-TXT-GTFS-Feed,https://files.mobilitydatabase.org/mdb-2032/latest.zip,inactive,44.019137,44.072121,-91.714932,-91.608529
mdb-2035,Metro St. Louis,Loop Trolley,Missouri,St. Louis,https://files.looptrolley.com/google_transit.zip,https://files.mobilitydatabase.org/mdb-2035/latest.zip,inactive,38.644612,38.656478,-90.309414,-90.284448
mdb-2037,Brown County Heartland Express,Flex v2 included,Minnesota,New Ulm,https://data.trilliumtransit.com/gtfs/browncounty-mn-us/browncounty-mn-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2037/latest.zip,active,44.28741495361129,44.3393958836996,-94.50656548281547,-94.43291134889424
mdb-2038,The Otter Express,Flex v2 included,Minnesota,Barnesville,https://data.trilliumtransit.com/gtfs/otterexpress-mn-us/otterexpress-mn-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2038/latest.zip,active,46.26504432555926,46.65236220997883,-96.5883107286256,-95.57152642784416
mdb-2039,All Points Transit,Flex v2 included,Colorado,Montrose,https://data.trilliumtransit.com/gtfs/allpointstransit-co-us/allpointstransit-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2039/latest.zip,active,37.9372925642184,38.75717342378207,-108.57209467590911,-107.670295
mdb-2040,Avon Transit,Flex v2 included,Colorado,Eagle County,https://data.trilliumtransit.com/gtfs/avon-co-us/avon-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2040/latest.zip,deprecated,39.60389514864909,39.6581518,-106.5488191,-106.493414
mdb-2041,Blackhawk and Central City Tramway,Flex v2 included,Colorado,Black Hawk,https://data.trilliumtransit.com/gtfs/blackhawktramway-co-us/blackhawktramway-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2041/latest.zip,active,39.798227,39.80218121726293,-105.512701992,-105.482782
mdb-2042,Cripple Creek Transportation,Flex v2 included,Colorado,Cripple Creek,https://data.trilliumtransit.com/gtfs/cripplecreek-co-us/cripplecreek-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2042/latest.zip,active,38.710403,38.996448,-105.28805777677904,-104.82279798241508
mdb-2043,Discover Goodwill,Flex v2 included,Colorado,El Paso County,https://data.trilliumtransit.com/gtfs/discovergoodwill-co-us/discovergoodwill-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2043/latest.zip,active,38.82466,38.8324314383508,-104.82168669334152,-104.525611
mdb-2044,Envida,Flex v2 included,Colorado,Colorado Springs,https://data.trilliumtransit.com/gtfs/dsi-co-us/dsi-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2044/latest.zip,active,38.826282,39.122175042447,-104.816347,-104.092275
mdb-2045,ECO Transit,Flex v2 included,Colorado,Gypsum,https://data.trilliumtransit.com/gtfs/ecotransit-co-us/ecotransit-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2045/latest.zip,active,39.2422533,39.6977981,-107.063881,-106.2909511
mdb-2046,El Paso Fountain Valley Senior Citizens Program Inc,Flex v2 included,Colorado,El Paso County,https://data.trilliumtransit.com/gtfs/elpaso-co-us/elpaso-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2046/latest.zip,active,38.82466,38.82466,-104.525611,-104.525611
mdb-2047,Estes Transit,Flex v2 included,Colorado,Estes Park,https://data.trilliumtransit.com/gtfs/estestransit-co-us/estestransit-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2047/latest.zip,future,40.34026649887783,40.40197,-105.586547,-105.48151550836091
mdb-2048,Gunnison Valley RTA,Flex v2 included,Colorado,Gunnison,https://data.trilliumtransit.com/gtfs/gunnisonvalleyrta-co-us/gunnisonvalleyrta-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2048/latest.zip,active,38.548336,38.548336,-106.92543,-106.92543
mdb-2049,Prowers Area Transit,Flex v2 included,Colorado,Prowers County,https://data.trilliumtransit.com/gtfs/prowerscounty-co-us/prowerscounty-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2049/latest.zip,active,37.956045,37.956045,-102.393384,-102.393384
mdb-2050,Town of Telluride,Flex v2 included,Colorado,Telluride,https://data.trilliumtransit.com/gtfs/sanmiguelcounty-co-us/sanmiguelcounty-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2050/latest.zip,active,37.692905,38.480806741,-108.56765337629108,-107.74675687535178
mdb-2051,Steamboat Springs Transit,Flex v2 included,Colorado,Craig,https://data.trilliumtransit.com/gtfs/steamboatsprings-co-us/steamboatsprings-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2051/latest.zip,active,40.4424808097658,40.5338701245765,-107.595681481064,-106.799471676349
mdb-2052,TSC Transit,Flex v2 included,Colorado,Woodland Park,https://data.trilliumtransit.com/gtfs/tsctransit-co-us/tsctransit-co-us--flex-v2.zip,https://files.mobilitydatabase.org/mdb-2052/latest.zip,active,38.93664978789411,39.0139569028692,-105.07536082847425,-105.01709266827798
mdb-2054,Regional Transportation District,Flex v2 included,Colorado,Denver County,https://www.rtd-denver.com/files/gtfs/google_transit_flex.zip,https://files.mobilitydatabase.org/mdb-2054/latest.zip,active,39.456877,40.206556,-105.584149,-104.669533
mdb-2059,Morro Bay Transit,,California,Morro Bay,https://www.morrobayca.gov/DocumentCenter/View/19231/Morro-Bay-GTFS-Data-Updated-20240510,https://files.mobilitydatabase.org/mdb-2059/latest.zip,inactive,35.346999,35.403477,-120.868689,-120.840761
mdb-2060,METRO Houston,,Texas,Harris County,https://metro.resourcespace.com/pages/download.php?ref=4835&ext=zip,https://files.mobilitydatabase.org/mdb-2060/latest.zip,active,29.528849,30.054341,-95.776249,-94.97971
mdb-2061,ECO Transit,,Colorado,Gypsum,https://cms5.revize.com/revize/eagle/zip%20download/GTFS.zip,https://files.mobilitydatabase.org/mdb-2061/latest.zip,inactive,39.242206,39.659156,-107.041539,-106.290938
